0,0
0,0
349,242
349,242
349,242
349,242
349,242
349,242
349,242
349,242
349,242
349,242
349,242
349,242
349,242
349,242
349,242
349,242
349,242
349,242
349,242
349,242
349,242
349,242
349,242
210,322
197,183
195,182
178,182
138,217
112,252
136,268
197,221
237,112
295,89
307,107
307,107
299,117
296,184
199,141
117,111
103,150
91,125
91,113
95,110
124,87
127,85
127,84
